U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.112539,0.163359,0.00060656,0,-1,0,0.000868875,0.236936,0.621934,1.45293,1.2192,98,0,1
0.108326,0.159095,0.000734529,0,-1,0,0.000787187,0.236746,0.638153,1.45273,1.2192,99,0,1
0.101372,0.15041,0.00067953,0,-1,0,0.000710627,0.236562,0.657438,1.45254,1.2192,100,0,1
0.0904102,0.136062,0.000365911,0,-1,0,0.000651101,0.236396,0.680357,1.45236,1.2192,101,0,1
0.074335,0.116039,-0.000218015,0,-1,0,0.000611293,0.236255,0.707587,1.45221,1.2192,102,0,1
0.042261,0.087552,-0.000826025,0,-1,0,0.000486784,0.181279,0.707575,1.39781,1.2192,103,0,1
0.0530113,0.091767,-0.000981192,0,-1,0,0.000586418,0.236142,0.739939,1.45209,1.2192,104,0,1
0.0149327,0.058242,-0.0016671,0,-1,0,0.000463489,0.18116,0.739939,1.39767,1.2192,105,0,1
0.0278833,0.0658954,-0.00170293,0,-1,0,0.000580171,0.236057,0.778382,1.45199,1.2192,106,0,1
-0.00936291,0.0353712,-0.00205445,0,-1,0,0.000482236,0.181074,0.778388,1.39757,1.2192,107,0,1
0.0045729,0.0442595,-0.00205276,0,-1,0,0.000619028,0.236,0.824069,1.45191,1.2192,108,0,1
-0.0250662,0.0233233,-0.00187965,0,-1,0,0.000567802,0.181021,0.824079,1.3975,1.2192,109,0,1
0,0,0,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,6.8904e-17,1.52964,1.2192,110,0,1
0.00294474,0.113291,0.000276775,-1,2.21885e-16,-2.21867e-16,6.77618e-05,0.0100919,0.00720879,1.52005,1.2192,111,0,1
0.00626901,0.135199,-0.00198285,-1,2.21885e-16,-2.21867e-16,0.000198104,0.0221066,0.0182353,1.52006,1.2192,112,0,1
0.0129143,0.144638,-0.00414867,-1,2.21885e-16,-2.21867e-16,0.000345942,0.0358346,0.0329191,1.52006,1.2192,113,0,1
0.021873,0.151202,-0.00551065,-1,2.21885e-16,-2.21867e-16,0.000498509,0.0551766,0.0524808,1.52007,1.2192,114,0,1
0.0338421,0.155535,-0.00622569,-1,2.21885e-16,-2.21867e-16,0.000655996,0.0814363,0.0785529,1.52008,1.2192,115,0,1
0.0495971,0.157685,-0.00624102,-1,2.21885e-16,-2.21867e-16,0.000815285,0.116699,0.113312,1.5201,1.2192,116,0,1
0.068618,0.157319,-0.00591194,-1,2.21885e-16,-2.21867e-16,0.00096925,0.163867,0.159658,1.52013,1.2192,117,0,1
0.0894378,0.15443,-0.00548839,-1,2.21885e-16,-2.21867e-16,0.00109668,0.226856,0.221457,1.52016,1.2192,118,0,1
