U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.23851,0.160175,0.0247647,0,-1,0,0.00464137,0.490408,0.824095,1.70361,1.6256,188,0,1
0.267821,0.110027,0.0438472,0,1,0,0.00597668,0.549268,0.824142,1.8906,1.6256,189,0,1
0.288522,0.105991,0.0418811,0,1,0,0.00589835,0.549307,0.878422,1.89058,1.6256,190,0,1
0.247591,0.110103,0.0438952,0,1,0,0.00604248,0.549225,0.77849,1.89064,1.6256,191,0,1
0.281323,0.0854991,0.0436793,0,1,0,0.00640679,0.493311,0.824164,1.94644,1.6256,192,0,1
0.261751,0.0832262,0.0407099,0,1,0,0.00646276,0.493274,0.77852,1.94647,1.6256,193,0,1
0.30236,0.0852378,0.0452449,0,1,0,0.00632592,0.493346,0.878438,1.94642,1.6256,194,0,1
0.296268,0.0639491,0.0414876,0,1,0,0.00665901,0.442489,0.824184,1.99715,1.6256,195,0,1
0.278104,0.0608547,0.0365331,0,1,0,0.00671214,0.442457,0.778545,1.99717,1.6256,196,0,1
0.316432,0.0657549,0.0456316,0,1,0,0.00657258,0.44252,0.878452,1.99713,1.6256,197,0,1
0.312291,0.04662,0.0384144,0,1,0,0.00667817,0.396329,0.824201,2.04321,1.6256,198,0,1
0.29568,0.0434738,0.0320291,0,1,0,0.00674578,0.396301,0.778567,2.04323,1.6256,199,0,1
0.331052,0.0494134,0.0445555,0,1,0,0.00656745,0.396359,0.878465,2.0432,1.6256,200,0,1
0.328352,0.0342198,0.035111,0,1,0,0.00641423,0.354404,0.824215,2.08505,1.6256,201,0,1
0.313109,0.0313925,0.0275464,0,1,0,0.00652101,0.354378,0.778585,2.08506,1.6256,202,0,1
0.345679,0.0372879,0.0429681,0,1,0,0.00624999,0.354433,0.878477,2.08504,1.6256,203,0,1
0.359918,0.0294807,0.041457,0,1,0,0.005581,0.316353,0.878486,2.12304,1.6256,204,0,1
0.343769,0.026535,0.0320192,0,1,0,0.00583331,0.316325,0.824228,2.12305,1.6256,205,0,1
0.373856,0.025787,0.0402892,0,1,0,0.00457012,0.281767,0.878495,2.15757,1.6256,206,0,1
0.358374,0.0232193,0.0293459,0,1,0,0.00493449,0.281738,0.824238,2.15757,1.6256,207,0,1
0.38865,0.0256869,0.0392541,0,1,0,0.00333142,0.250354,0.878502,2.18892,1.6256,208,0,1
0.372739,0.0237765,0.0268541,0,1,0,0.00377744,0.250324,0.824247,2.18893,1.6256,209,0,1
0.40862,0.0281683,0.0373246,0,1,0,0.00217949,0.221825,0.878508,2.21741,1.6256,210,0,1
0.389108,0.0274793,0.0239001,0,1,0,0.00255145,0.221793,0.824255,2.21741,1.6256,211,0,1
0.436787,0.0272208,0.0518206,0,1,0,0.00192209,0.221866,0.943025,2.2174,1.6256,212,0,1
0.499094,0.0245526,0.0447646,0,1,0,0.00183603,0.195961,0.943029,2.24328,1.6256,213,0,1
0.448247,0.0305261,0.0319043,0,1,0,0.00160519,0.195915,0.878513,2.24328,1.6256,214,0,1
0.619286,0.0152637,0.0301568,0,1,0,0.00255021,0.172436,0.943032,2.26678,1.6256,215,0,1
0.535113,0.0276342,0.0203491,0,1,0,0.00189177,0.172386,0.878517,2.26678,1.6256,216,0,1
0.802587,-0.000161063,0.0122129,0,1,0,0.00361141,0.151077,0.943035,2.28813,1.6256,217,0,1
0.690103,0.0163094,0.00448654,0,1,0,0.00279678,0.15102,0.87852,2.28813,1.6256,218,0,1
1.03536,-0.0176894,-0.00357575,0,1,0,0.00460517,0.131686,0.943037,2.30752,1.6256,219,0,1
0.910531,-0.00107747,-0.0105375,0,1,0,0.00384021,0.131621,0.878523,2.30753,1.6256,220,0,1
1.30105,-0.0338235,-0.0150295,0,1,0,0.00535571,0.114085,0.94304,2.32514,1.6256,221,0,1
1.17897,-0.0197849,-0.0215399,0,1,0,0.00471005,0.11401,0.878526,2.32514,1.6256,222,0,1
1.58734,-0.0468569,-0.0223189,0,1,0,0.00582894,0.0981138,0.943041,2.34114,1.6256,223,0,1
1.4779,-0.0363484,-0.0281983,0,1,0,0.00530416,0.0980279,0.878528,2.34115,1.6256,224,0,1
1.88472,-0.0560716,-0.026331,0,1,0,0.00603662,0.0836285,0.943043,2.35568,1.6256,225,0,1
1.79483,-0.049147,-0.0313904,0,1,0,0.00561771,0.0835281,0.87853,2.35568,1.6256,226,0,1
0.222864,0.0435194,-0.0102459,0,1,0,0.00681283,0.396022,0.575153,2.04349,1.6256,227,0,1
0.201239,0.053562,-0.00481494,0,1,0,0.00673204,0.442121,0.575103,1.99749,1.6256,228,0,1
