U:0,U:1,U:2,WallDistance,nut,U
-0.036738,-0.068446,0.001276,0.291699,0.002379,0.077693
-0.032090,-0.105403,0.001359,0.304911,0.002615,0.110188
-0.030760,-0.164509,0.001579,0.327714,0.002916,0.167368
-0.033939,-0.254696,0.001815,0.343483,0.003301,0.256954
-0.038361,-0.375487,0.001667,0.303769,0.003665,0.377445
-0.038722,-0.501336,0.000835,0.226680,0.003758,0.502830
-0.034589,-0.602053,-0.000551,0.163766,0.003462,0.603046
-0.028202,-0.671587,-0.002304,0.116662,0.002872,0.672183
-0.021712,-0.717098,-0.004338,0.081462,0.002147,0.717440
-0.015473,-0.743301,-0.006504,0.055282,0.001450,0.743490
-0.010541,-0.749648,-0.008446,0.036065,0.000899,0.749770
-0.005740,-0.728673,-0.009303,0.022550,0.000511,0.728755
-0.002772,-0.674216,-0.009042,0.010370,0.000261,0.674282
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.034832,-0.028061,0.001187,0.364596,0.001663,0.044745
-0.032834,-0.032022,0.001142,0.365343,0.001711,0.045878
-0.030816,-0.036823,0.001106,0.366389,0.001765,0.048029
-0.028318,-0.044300,0.001078,0.368128,0.001844,0.052588
-0.025435,-0.056376,0.001079,0.371250,0.001962,0.061858
-0.022668,-0.076396,0.001138,0.376961,0.002134,0.079696
-0.021208,-0.109966,0.001301,0.387298,0.002380,0.112000
-0.022947,-0.165709,0.001580,0.394782,0.002718,0.167298
-0.028836,-0.254102,0.001845,0.370322,0.003161,0.255740
-0.035155,-0.375140,0.001694,0.303906,0.003582,0.376787
-0.036614,-0.502216,0.000847,0.226839,0.003717,0.503550
-0.033119,-0.604230,-0.000551,0.163967,0.003451,0.605137
-0.027137,-0.674868,-0.002318,0.116930,0.002879,0.675417
-0.020930,-0.721303,-0.004392,0.081836,0.002159,0.721620
-0.014865,-0.748522,-0.006640,0.055826,0.001456,0.748699
-0.010249,-0.756278,-0.008744,0.036889,0.000891,0.756398
-0.005506,-0.735818,-0.009881,0.023839,0.000494,0.735905
-0.002648,-0.680990,-0.009849,0.011159,0.000258,0.681066
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.012120,-0.036479,0.000924,0.474241,0.001511,0.038451
0.946841,-0.111212,-0.020625,0.007578,0.000174,0.953573
0.947484,-0.111189,-0.021330,0.007558,0.000173,0.954224
0.068959,-0.007423,-0.009517,0.000364,0.000018,0.070007
0.000000,0.000000,0.000000,0.000000,0.000012,0.000000
0.946737,-0.111188,-0.021042,0.007565,0.000175,0.953476
0.926748,-0.208453,-0.013608,0.008370,0.000443,0.950000
0.926515,-0.209499,-0.012965,0.008395,0.000446,0.949994
0.992910,-0.209221,-0.014004,0.003587,0.000395,1.014810
0.992744,-0.209365,-0.013486,0.003612,0.000396,1.014670
1.013280,-0.255291,-0.017208,0.000094,0.000465,1.045087
1.013890,-0.259654,-0.013654,0.000000,0.000476,1.046699
0.159182,-0.780382,-0.004013,0.017604,0.000256,0.796462
0.160006,-0.781574,-0.004222,0.017601,0.000255,0.797796
0.368176,-0.801751,-0.003472,0.020095,0.000387,0.882253
0.369677,-0.800731,-0.003238,0.020134,0.000389,0.881953
0.158174,-0.779179,-0.004209,0.017497,0.000255,0.795083
0.076647,-0.637505,-0.004419,0.014527,0.000308,0.642111
0.076693,-0.637073,-0.004233,0.014609,0.000310,0.641687
0.033427,-0.566950,-0.004871,0.003609,0.000111,0.567955
0.033601,-0.567801,-0.004712,0.003635,0.000112,0.568814
0.001578,-0.038266,-0.001992,0.000105,0.000002,0.038350
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.756980,-0.625537,0.000019,0.003798,0.000587,0.981996
0.678584,-0.595569,0.001179,0.014512,0.000616,0.902873
0.562742,-0.825527,-0.000896,0.003512,0.000386,0.999087
0.531772,-0.754459,-0.002689,0.016867,0.000492,0.923037
0.723608,-0.663702,-0.001731,0.000000,0.000551,0.981892
0.581091,-0.813065,-0.000831,0.000000,0.000392,0.999371
0.532129,-0.755037,-0.002979,0.016754,0.000491,0.923716
0.371854,-0.800815,-0.003515,0.019982,0.000389,0.882945
0.000000,0.000000,0.000000,0.000000,0.000002,0.000000
1.035850,-0.098057,-0.022913,0.004142,0.000092,1.040733
0.546358,-0.049199,-0.012765,0.000000,0.000047,0.548717
1.082730,-0.081865,-0.024246,0.000000,0.000093,1.086091
0.996015,-0.131676,-0.026519,0.003780,0.000206,1.005031
1.041830,-0.124877,-0.020286,0.000000,0.000188,1.049483
0.432836,-0.869448,-0.002342,0.007078,0.000296,0.971232
0.218728,-0.900072,-0.004228,0.010898,0.000167,0.926277
0.414158,-0.922737,-0.001301,0.000000,0.000203,1.011421
0.137605,-0.491689,-0.001791,0.000000,0.000047,0.510584
0.101814,-0.697897,-0.006383,0.006796,0.000117,0.705313
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.039581,0.000708,0.000525,0.361599,0.001376,0.039591
-0.037155,0.004942,-0.000163,0.361540,0.001379,0.037482
-0.020646,0.003795,-0.000331,0.471597,0.001657,0.020995
-0.019078,0.009190,-0.000964,0.471546,0.001608,0.021198
-0.042318,-0.003359,0.001131,0.361702,0.001341,0.042466
-0.022368,-0.001312,0.000253,0.471688,0.001637,0.022408
-0.044675,-0.006785,0.001549,0.361758,0.001310,0.045214
-0.023567,-0.005729,0.000677,0.471750,0.001585,0.024262
-0.046619,-0.009474,0.001788,0.361836,0.001299,0.047605
-0.024021,-0.009385,0.000934,0.471837,0.001530,0.025806
-0.035702,0.009052,-0.000792,0.361593,0.001323,0.036840
-0.017516,0.014909,-0.001497,0.471587,0.001483,0.023051
-0.047950,-0.011437,0.001874,0.361965,0.001311,0.049331
-0.048387,-0.012789,0.001845,0.362153,0.001341,0.050082
-0.047744,-0.013865,0.001742,0.362405,0.001384,0.049747
-0.046027,-0.015156,0.001606,0.362728,0.001434,0.048484
-0.023856,-0.012497,0.001060,0.471969,0.001485,0.026952
-0.023011,-0.015277,0.001095,0.472152,0.001454,0.027642
-0.021535,-0.017990,0.001077,0.472389,0.001437,0.028081
-0.019602,-0.020929,0.001036,0.472680,0.001433,0.028693
-0.017466,-0.024298,0.000993,0.473019,0.001440,0.029941
0.006058,0.016778,-0.001719,0.607124,0.001723,0.017921
0.011210,0.026266,-0.002046,0.607157,0.001532,0.028631
0.003380,0.009297,-0.001206,0.607169,0.001849,0.009966
-0.034817,0.013285,-0.001310,0.361638,0.001213,0.037289
-0.014471,0.021885,-0.001857,0.471628,0.001304,0.026303
-0.007420,-0.079873,0.001099,0.475629,0.001878,0.080224
-0.007944,-0.062003,0.000993,0.479746,0.001724,0.062518
-0.008557,-0.110542,0.001300,0.462485,0.002122,0.110880
-0.013189,-0.163501,0.001603,0.436219,0.002491,0.164040
-0.022077,-0.250929,0.001876,0.381171,0.002994,0.251905
-0.030743,-0.373174,0.001716,0.304102,0.003480,0.374442
-0.033653,-0.502198,0.000852,0.227071,0.003666,0.503325
-0.031052,-0.605972,-0.000557,0.164263,0.003437,0.606767
-0.025664,-0.678024,-0.002342,0.117330,0.002888,0.678514
-0.019845,-0.725574,-0.004462,0.082396,0.002177,0.725859
-0.014074,-0.753975,-0.006810,0.056635,0.001467,0.754137
-0.009887,-0.763569,-0.009102,0.038093,0.000882,0.763687
-0.005231,-0.744235,-0.010519,0.025636,0.000469,0.744328
-0.002476,-0.688977,-0.010745,0.012235,0.000253,0.689065
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.011087,-0.040157,0.000921,0.474840,0.001539,0.041669
-0.010110,-0.044542,0.000926,0.475673,0.001574,0.045684
-0.009009,-0.051263,0.000944,0.477039,0.001630,0.052057
0.001561,0.002794,-0.000668,0.607250,0.001890,0.003269
0.000371,-0.003022,-0.000222,0.607314,0.001866,0.003053
0.000074,-0.008042,0.000100,0.607402,0.001809,0.008043
0.000492,-0.012438,0.000312,0.607530,0.001740,0.012452
0.001344,-0.016522,0.000446,0.607701,0.001671,0.016582
0.002486,-0.020495,0.000531,0.607916,0.001611,0.020653
0.003742,-0.024493,0.000589,0.606200,0.001564,0.024784
0.004951,-0.028582,0.000633,0.598530,0.001529,0.029014
0.005995,-0.032757,0.000671,0.587884,0.001507,0.033308
0.006816,-0.036954,0.000707,0.579106,0.001497,0.037584
0.007377,-0.040783,0.000738,0.572393,0.001494,0.041451
0.007742,-0.044126,0.000766,0.567392,0.001496,0.044807
0.008176,-0.063618,0.000944,0.546709,0.001573,0.064148
0.008239,-0.054118,0.000856,0.555306,0.001525,0.054748
0.007324,-0.079397,0.001089,0.526841,0.001676,0.079742
0.004580,-0.106966,0.001320,0.491476,0.001880,0.107072
-0.002057,-0.156908,0.001638,0.444304,0.002246,0.156930
-0.013593,-0.243930,0.001897,0.381383,0.002798,0.244316
-0.024779,-0.368547,0.001712,0.304334,0.003354,0.369383
-0.029455,-0.500427,0.000836,0.227347,0.003601,0.501294
-0.028045,-0.606550,-0.000580,0.164619,0.003418,0.607198
-0.023489,-0.680413,-0.002382,0.117812,0.002900,0.680823
-0.018185,-0.729272,-0.004554,0.083070,0.002203,0.729513
-0.012904,-0.758970,-0.007020,0.057604,0.001488,0.759112
-0.009173,-0.770845,-0.009544,0.039506,0.000878,0.770959
-0.004743,-0.754089,-0.011240,0.027658,0.000436,0.754188
-0.002161,-0.698335,-0.011842,0.013426,0.000249,0.698439
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.008029,-0.048103,0.000801,0.562162,0.001505,0.048775
0.025161,-0.044199,0.000537,0.599454,0.001615,0.050862
0.024853,-0.047891,0.000604,0.588253,0.001593,0.053959
0.024318,-0.053353,0.000699,0.573335,0.001570,0.058638
0.056032,0.046428,-0.002134,0.774251,0.001515,0.072799
0.043926,0.030836,-0.002106,0.774225,0.001712,0.053710
0.036802,0.019359,-0.001840,0.774263,0.001882,0.041624
0.032630,0.010511,-0.001457,0.774334,0.001986,0.034313
0.029889,0.002878,-0.001065,0.774396,0.002026,0.030046
0.028064,-0.003910,-0.000717,0.765358,0.002017,0.028344
0.027015,-0.009879,-0.000435,0.743737,0.001976,0.028767
0.026475,-0.015200,-0.000214,0.720812,0.001920,0.030529
0.026204,-0.020110,-0.000038,0.701864,0.001860,0.033031
0.026060,-0.024750,0.000104,0.684238,0.001802,0.035940
0.025945,-0.029186,0.000222,0.663351,0.001750,0.039052
0.110929,0.070437,-0.001705,0.973058,0.001484,0.131414
0.094319,0.050795,-0.001862,0.980164,0.001624,0.107143
0.082077,0.035497,-0.001841,0.969998,0.001772,0.089443
0.073769,0.024047,-0.001672,0.937669,0.001892,0.077608
0.067857,0.014723,-0.001429,0.897156,0.001973,0.069450
0.063257,0.006625,-0.001163,0.854511,0.002019,0.063613
0.059492,-0.000595,-0.000903,0.805042,0.002034,0.059502
0.056432,-0.007079,-0.000666,0.759033,0.002029,0.056878
0.053910,-0.012959,-0.000457,0.720939,0.002010,0.055448
0.051820,-0.018309,-0.000276,0.689399,0.001983,0.054961
0.050058,-0.023198,-0.000120,0.663288,0.001950,0.055172
0.151883,0.086195,-0.001124,1.095530,0.001472,0.174640
0.135617,0.066385,-0.001295,1.125600,0.001553,0.150999
0.121529,0.049946,-0.001372,1.089400,0.001659,0.131399
0.110777,0.037410,-0.001328,1.008840,0.001760,0.116931
0.102582,0.027366,-0.001200,0.927767,0.001844,0.106176
0.096091,0.018903,-0.001028,0.860652,0.001907,0.097938
0.090683,0.011412,-0.000836,0.805091,0.001952,0.091402
0.086063,0.004574,-0.000643,0.759096,0.001981,0.086187
0.082100,-0.001709,-0.000461,0.721018,0.001997,0.082119
0.078686,-0.007450,-0.000294,0.689497,0.002002,0.079038
0.075757,-0.012647,-0.000145,0.663405,0.001996,0.076806
0.174141,0.092411,-0.000619,1.075780,0.001505,0.197143
0.159989,0.073746,-0.000766,1.098720,0.001547,0.176169
0.146521,0.057619,-0.000855,1.072700,0.001621,0.157445
0.135488,0.045094,-0.000847,1.005590,0.001701,0.142798
0.126666,0.034981,-0.000764,0.927779,0.001773,0.131410
0.119487,0.026448,-0.000637,0.860670,0.001830,0.122381
0.113469,0.018986,-0.000489,0.805117,0.001873,0.115048
0.108316,0.012305,-0.000335,0.759130,0.001904,0.109013
0.103820,0.006235,-0.000184,0.721062,0.001924,0.104007
0.099852,0.000679,-0.000042,0.689550,0.001936,0.099855
0.096365,-0.004383,0.000088,0.663468,0.001940,0.096464
0.190354,0.094506,-0.000096,0.986806,0.001569,0.212523
0.178851,0.077262,-0.000223,0.986790,0.001577,0.194826
0.166745,0.061841,-0.000317,0.986794,0.001621,0.177843
0.156036,0.049673,-0.000334,0.967878,0.001679,0.163752
0.146942,0.039774,-0.000284,0.919967,0.001734,0.152230
0.139190,0.031381,-0.000193,0.860592,0.001780,0.142684
0.132483,0.024043,-0.000077,0.805038,0.001815,0.134647
0.126639,0.017514,0.000050,0.759051,0.001838,0.127844
0.121523,0.011659,0.000178,0.720984,0.001853,0.122081
0.117029,0.006377,0.000301,0.689474,0.001859,0.117203
0.113071,0.001597,0.000417,0.663393,0.001859,0.113083
0.202089,0.093624,0.000489,0.885094,0.001657,0.222723
0.193586,0.077989,0.000377,0.885076,0.001631,0.208706
0.183488,0.063642,0.000278,0.885083,0.001640,0.194212
0.173771,0.052216,0.000239,0.885089,0.001670,0.181447
0.164979,0.042895,0.000260,0.874444,0.001701,0.170464
0.157119,0.034964,0.000320,0.847014,0.001726,0.160963
0.150103,0.028026,0.000406,0.805059,0.001741,0.152698
0.143864,0.021861,0.000506,0.759077,0.001748,0.145516
0.138342,0.016350,0.000611,0.721015,0.001746,0.139306
0.133473,0.011420,0.000716,0.689511,0.001738,0.133963
0.129193,0.007008,0.000817,0.663435,0.001725,0.129386
0.210325,0.090759,0.001126,0.792716,0.001753,0.229074
0.204765,0.076742,0.001017,0.792696,0.001690,0.218676
0.196934,0.063624,0.000906,0.792707,0.001659,0.206959
0.188599,0.053141,0.000845,0.792719,0.001648,0.195945
0.180502,0.044590,0.000836,0.792690,0.001641,0.185930
0.172895,0.037291,0.000867,0.791058,0.001632,0.176873
0.165886,0.030886,0.000924,0.776858,0.001616,0.168739
0.159531,0.025179,0.000998,0.751274,0.001594,0.161509
0.153846,0.020073,0.001081,0.721043,0.001567,0.155154
0.148813,0.015512,0.001168,0.689543,0.001538,0.149624
0.144394,0.011457,0.001253,0.663471,0.001508,0.144853
0.216023,0.086385,0.001797,0.708815,0.001820,0.232662
0.213144,0.073886,0.001677,0.708792,0.001715,0.225593
0.207603,0.062039,0.001547,0.708807,0.001628,0.216680
0.200859,0.052600,0.001460,0.708825,0.001562,0.207637
0.193753,0.044936,0.001423,0.708799,0.001504,0.198901
0.186734,0.038379,0.001426,0.708762,0.001450,0.190642
0.180082,0.032595,0.001457,0.708723,0.001397,0.183014
0.173959,0.027415,0.001507,0.706109,0.001345,0.176112
0.168449,0.022754,0.001571,0.694888,0.001297,0.169986
0.163578,0.018574,0.001641,0.679117,0.001253,0.164637
0.159327,0.014855,0.001713,0.661834,0.001215,0.160027
0.220066,0.080915,0.002476,0.632611,0.001796,0.234483
0.219579,0.069805,0.002337,0.632584,0.001632,0.230419
0.216298,0.059204,0.002186,0.632603,0.001479,0.224265
0.211356,0.050831,0.002075,0.632627,0.001354,0.217392
0.205621,0.044084,0.002014,0.632604,0.001253,0.210303
0.199692,0.038286,0.001994,0.632570,0.001172,0.203339
0.193989,0.033123,0.002006,0.632535,0.001107,0.196807
0.188758,0.028436,0.002040,0.632500,0.001059,0.190899
0.184132,0.024155,0.002088,0.632463,0.001025,0.185721
0.180159,0.020258,0.002144,0.632423,0.001003,0.181307
0.176828,0.016738,0.002203,0.628156,0.000991,0.177632
0.223291,0.074670,0.003144,0.563396,0.001601,0.235466
0.225118,0.064800,0.002995,0.563366,0.001382,0.234278
0.224394,0.055347,0.002827,0.563388,0.001190,0.231136
0.221951,0.047943,0.002700,0.563418,0.001059,0.227086
0.218626,0.041991,0.002626,0.563397,0.000980,0.222638
0.215086,0.036789,0.002593,0.563365,0.000942,0.218225
0.211791,0.032043,0.002590,0.563334,0.000935,0.214217
0.208964,0.027607,0.002607,0.563303,0.000950,0.210796
0.206697,0.023428,0.002636,0.563272,0.000981,0.208037
0.205001,0.019501,0.002671,0.563238,0.001022,0.205944
0.203836,0.015846,0.002703,0.563203,0.001068,0.204469
0.226918,0.067821,0.003803,0.500530,0.001230,0.236867
0.231920,0.058935,0.003660,0.500496,0.001036,0.239319
0.235461,0.050325,0.003488,0.500522,0.000921,0.240804
0.237813,0.043545,0.003354,0.500558,0.000898,0.241790
0.239397,0.038021,0.003267,0.500537,0.000935,0.242420
0.240615,0.033049,0.003214,0.500505,0.001008,0.242895
0.241765,0.028368,0.003186,0.500476,0.001100,0.243444
0.242967,0.023860,0.003173,0.500449,0.001201,0.244156
0.244278,0.019490,0.003167,0.500422,0.001302,0.245075
0.245726,0.015272,0.003158,0.500393,0.001401,0.246220
0.247319,0.011220,0.003145,0.500363,0.001493,0.247593
0.224556,0.066873,0.004492,0.443441,0.001000,0.234345
0.234683,0.060060,0.004464,0.443430,0.000888,0.242288
0.246343,0.051625,0.004330,0.443391,0.000867,0.251732
0.258198,0.043376,0.004146,0.443420,0.000949,0.261849
0.268607,0.036841,0.003988,0.443462,0.001093,0.271151
0.277233,0.031468,0.003871,0.443442,0.001257,0.279040
0.284317,0.026559,0.003783,0.443409,0.001421,0.285580
0.290235,0.021875,0.003716,0.443381,0.001577,0.291082
0.295264,0.017299,0.003660,0.443356,0.001720,0.295793
0.299645,0.012776,0.003607,0.443332,0.001849,0.299939
0.303593,0.008286,0.003555,0.443307,0.001965,0.303727
0.307247,0.003851,0.003507,0.443280,0.002067,0.307291
0.237970,0.057334,0.005097,0.391580,0.000788,0.244832
0.256947,0.050326,0.005071,0.391566,0.000886,0.261878
0.279926,0.041975,0.004915,0.391521,0.001088,0.283098
0.302550,0.034080,0.004694,0.391555,0.001342,0.304500
0.321045,0.027941,0.004500,0.391604,0.001583,0.322290
0.335421,0.022921,0.004348,0.391582,0.001797,0.336231
0.346542,0.018324,0.004224,0.391549,0.001982,0.347052
0.355317,0.013886,0.004118,0.391521,0.002142,0.355612
0.362415,0.009451,0.004023,0.391496,0.002280,0.362561
0.368352,0.004939,0.003938,0.391474,0.002399,0.368406
0.373404,0.000362,0.003863,0.391451,0.002503,0.373424
0.377682,-0.004167,0.003796,0.391428,0.002593,0.377724
0.275497,0.045224,0.005544,0.344476,0.001014,0.279239
0.306075,0.038071,0.005489,0.344459,0.001275,0.308483
0.339717,0.030311,0.005300,0.344408,0.001590,0.341108
0.369715,0.023457,0.005055,0.344446,0.001890,0.370493
0.392281,0.018249,0.004841,0.344503,0.002133,0.392735
0.408872,0.013946,0.004669,0.344480,0.002330,0.409136
0.421204,0.009921,0.004523,0.344444,0.002492,0.421345
0.430652,0.005902,0.004397,0.344415,0.002627,0.430715
0.438063,0.001750,0.004285,0.344391,0.002741,0.438087
0.443932,-0.002546,0.004187,0.344369,0.002838,0.443959
0.448533,-0.006888,0.004098,0.344348,0.002920,0.448605
0.452076,-0.011136,0.004019,0.344327,0.002988,0.452231
0.345441,0.030987,0.005731,0.301694,0.001523,0.346875
0.383372,0.024604,0.005665,0.301673,0.001818,0.384202
0.421267,0.018335,0.005480,0.301614,0.002122,0.421701
0.452541,0.013143,0.005245,0.301658,0.002385,0.452762
0.474783,0.009175,0.005038,0.301723,0.002586,0.474898
0.490539,0.005728,0.004867,0.301698,0.002744,0.490597
0.501868,0.002354,0.004720,0.301659,0.002871,0.501896
0.510183,-0.001149,0.004592,0.301628,0.002976,0.510205
0.516279,-0.004837,0.004477,0.301603,0.003062,0.516321
0.520652,-0.008664,0.004374,0.301582,0.003133,0.520742
0.523721,-0.012539,0.004281,0.301562,0.003191,0.523889
0.525864,-0.016362,0.004198,0.301543,0.003239,0.526135
0.441342,0.016759,0.005722,0.262837,0.002039,0.441697
0.479634,0.011931,0.005677,0.262813,0.002292,0.479816
0.515321,0.007594,0.005529,0.262745,0.002538,0.515407
0.543075,0.004203,0.005329,0.262795,0.002741,0.543117
0.561827,0.001482,0.005148,0.262870,0.002894,0.561853
0.574473,-0.001113,0.004995,0.262842,0.003012,0.574496
0.583015,-0.003797,0.004858,0.262798,0.003105,0.583048
0.588746,-0.006687,0.004735,0.262764,0.003179,0.588803
0.592439,-0.009791,0.004624,0.262738,0.003239,0.592538
0.594675,-0.013071,0.004522,0.262717,0.003288,0.594836
0.595906,-0.016459,0.004430,0.262698,0.003327,0.596150
0.596468,-0.019862,0.004347,0.262679,0.003359,0.596814
0.551744,0.004305,0.005636,0.227548,0.002423,0.551790
0.584857,0.001291,0.005625,0.227519,0.002619,0.584885
0.613641,-0.001123,0.005526,0.227440,0.002800,0.613667
0.634531,-0.002869,0.005373,0.227498,0.002948,0.634560
0.647630,-0.004470,0.005222,0.227585,0.003056,0.647666
0.655676,-0.006273,0.005089,0.227553,0.003138,0.655726
0.660403,-0.008291,0.004967,0.227503,0.003201,0.660474
0.662949,-0.010587,0.004854,0.227465,0.003250,0.663051
0.664004,-0.013142,0.004749,0.227437,0.003289,0.664151
0.664029,-0.015915,0.004652,0.227415,0.003319,0.664236
0.663385,-0.018844,0.004564,0.227396,0.003343,0.663668
0.662344,-0.021833,0.004482,0.227378,0.003361,0.662719
0.665714,-0.005458,0.005564,0.195501,0.002647,0.665760
0.689916,-0.006759,0.005584,0.195466,0.002788,0.689972
0.709123,-0.007523,0.005526,0.195374,0.002915,0.709184
0.721530,-0.007946,0.005413,0.195441,0.003014,0.721594
0.728107,-0.008652,0.005291,0.195542,0.003085,0.728178
0.731132,-0.009802,0.005178,0.195505,0.003138,0.731216
0.731921,-0.011262,0.005070,0.195448,0.003177,0.732025
0.731311,-0.013052,0.004966,0.195405,0.003206,0.731444
0.729780,-0.015123,0.004868,0.195373,0.003227,0.729953
0.727649,-0.017430,0.004778,0.195349,0.003243,0.727873
0.725186,-0.019925,0.004693,0.195330,0.003254,0.725475
0.722597,-0.022518,0.004614,0.195313,0.003262,0.722962
0.774828,-0.012245,0.005544,0.166400,0.002720,0.774945
