U:0,U:1,U:2,grad(T):0,grad(T):1,grad(T):2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,Point ID,Block Number
-0.0383453,-0.176033,0.00165801,-3.56545,0.927361,0.271125,-1,0,0,0.00253681,0.236071,2.05257,1.26713,1.2192,1208,1
-0.0352998,-0.251587,0.00128005,-3.96488,0.471306,0.313254,0,0,0,0.00265065,0.266704,2.13485,1.26698,1.2192,1209,1
-0.0308209,-0.327174,0.000436315,-3.722,0.155942,0.28977,1,0,0,0.00260439,0.226447,2.21716,1.26684,1.2192,1210,1
-0.0251437,-0.38555,-0.000807335,-2.95668,-0.0276207,0.220425,1,0,0,0.00233927,0.163447,2.27891,1.26674,1.2192,1211,1
-0.0193915,-0.423816,-0.00228972,-1.78598,-0.145271,0.129752,1,0,0,0.0019162,0.11621,2.32522,1.26668,1.2192,1212,1
-0.0143611,-0.446475,-0.00385125,-0.0117653,-0.228865,0.0323441,1,0,0,0.00144589,0.0808106,2.35996,1.26664,1.2192,1213,1
-0.0101808,-0.4562,-0.0052501,3.12147,-0.315874,-0.081531,1,0,0,0.00102439,0.0543124,2.38602,1.26661,1.2192,1214,1
-0.00695209,-0.453554,-0.00615321,9.31738,-0.410991,-0.197592,1,0,0,0.000686305,0.0345435,2.40556,1.26659,1.2192,1215,1
-0.00422992,-0.436172,-0.00606633,12.7605,0.0637809,0.111992,1,0,0,0.000400425,0.0199787,2.42022,1.26658,1.2192,1216,1
-0.00207421,-0.391426,-0.00505376,17.5487,-1.01965,-0.0525429,1,0,0,0.000161913,0.00873521,2.43122,1.26657,1.2192,1217,1
0,0,0,527.066,-2.59583,-1.06274,1,0,0,0,2.22045e-16,2.4384,1.26932,1.2192,1218,1
-0.088779,-0.00146453,0.00293989,-2.1486,-1.0325,0.182993,0,-1,0,0.00127581,0.0734357,1.83113,1.29042,1.2192,1219,1
-0.0839824,-0.00329325,0.00272897,-2.07955,-0.313543,0.155245,0,-1,0,0.00138672,0.0756411,1.83939,1.29074,1.2192,1220,1
-0.0786473,-0.00677642,0.00253536,-1.93158,0.300333,0.132278,0,-1,0,0.00149597,0.0794577,1.85029,1.2909,1.2192,1221,1
-0.0717429,-0.0135639,0.00231283,-1.80327,0.901838,0.110571,0,-1,0,0.00162894,0.0863979,1.86479,1.29095,1.2192,1222,1
-0.0635887,-0.0256239,0.0020852,-1.75303,1.4076,0.0958024,-0.25,-0.75,0,0.00178596,0.0980642,1.88418,1.29093,1.2192,1223,1
-0.055001,-0.0453481,0.00189664,-1.87894,1.7042,0.0983867,-0.75,-0.25,0,0.0019622,0.116316,1.91009,1.29088,1.2192,1224,1
-0.0471898,-0.0753762,0.00178526,-2.29382,1.70722,0.130397,-1,0,0,0.00214655,0.144045,1.94471,1.2908,1.2192,1225,1
-0.0412944,-0.118615,0.00175074,-2.98833,1.41449,0.196663,-1,0,0,0.00232657,0.184938,1.99092,1.29071,1.2192,1226,1
-0.0376357,-0.178213,0.00167948,-3.72619,0.935177,0.275848,-1,0,0,0.0024989,0.243036,2.05259,1.29059,1.2192,1227,1
-0.034678,-0.253172,0.00130537,-4.08521,0.468028,0.3164,0,0,0,0.00262557,0.269685,2.13487,1.29045,1.2192,1228,1
-0.0302946,-0.328783,0.000453273,-3.80239,0.153428,0.291505,1,0,0,0.00259292,0.226446,2.21717,1.29032,1.2192,1229,1
-0.0247077,-0.387401,-0.000799044,-3.01954,-0.028478,0.221699,1,0,0,0.00233767,0.163453,2.27891,1.29024,1.2192,1230,1
-0.0190259,-0.425952,-0.00229779,-1.85093,-0.146136,0.129984,1,0,0,0.00192073,0.116225,2.32522,1.29018,1.2192,1231,1
-0.0140581,-0.448893,-0.00388849,-0.0750648,-0.23047,0.0306775,1,0,0,0.00145314,0.0808358,2.35996,1.29014,1.2192,1232,1
-0.00992627,-0.458941,-0.00533245,3.03966,-0.315214,-0.0826921,1,0,0,0.00103128,0.0543516,2.38602,1.29011,1.2192,1233,1
-0.00677485,-0.45668,-0.00629853,9.18635,-0.407699,-0.197703,1,0,0,0.000691073,0.0346064,2.40556,1.29009,1.2192,1234,1
-0.00411694,-0.439738,-0.00630179,12.6724,0.258983,0.110337,1,0,0,0.000403523,0.020091,2.42022,1.29008,1.2192,1235,1
-0.00203182,-0.395781,-0.00537684,17.705,-1.42309,-0.0549752,1,0,0,0.000164097,0.00880859,2.43122,1.29008,1.2192,1236,1
0,0,0,532.343,-3.77788,-1.06199,1,0,0,0,2.22045e-16,2.4384,1.29346,1.2192,1237,1
-0.0751315,-0.01351,0.00218192,-1.4255,1.52038,0.0548492,0,-1,0,0.00144053,0.102334,1.83094,1.31926,1.2192,1238,1
-0.0718226,-0.0164754,0.00206362,-1.4109,1.71786,0.0487746,0,-1,0,0.00151453,0.103942,1.83921,1.31953,1.2192,1239,1
-0.0681948,-0.0203373,0.00196288,-1.39131,1.87274,0.0455881,0,-1,0,0.00158883,0.106793,1.85015,1.31969,1.2192,1240,1
-0.0633626,-0.0267307,0.00186153,-1.43326,2.00792,0.0463133,0,-1,0,0.00168262,0.112113,1.8647,1.31976,1.2192,1241,1
-0.0573459,-0.037404,0.00177301,-1.57958,2.08569,0.0551558,0,-1,0,0.00179974,0.121643,1.88412,1.31978,1.2192,1242,1
-0.0506152,-0.0548019,0.00171984,-1.89842,2.04835,0.0791165,-0.5,-0.5,0,0.00194056,0.137591,1.91006,1.31975,1.2192,1243,1
-0.0441712,-0.0820097,0.00172313,-2.45952,1.83952,0.126962,-1,0,0,0.0020992,0.162299,1.94468,1.31969,1.2192,1244,1
-0.0392161,-0.122654,0.00176497,-3.2188,1.44656,0.201379,-1,0,0,0.00226901,0.199587,1.9909,1.31962,1.2192,1245,1
-0.0362118,-0.180547,0.00172025,-3.93796,0.936051,0.281423,-1,0,0,0.00244924,0.254421,2.05258,1.31952,1.2192,1246,1
-0.0336524,-0.254894,0.00133836,-4.2351,0.463827,0.319654,0,0,0,0.00259407,0.274634,2.13486,1.31939,1.2192,1247,1
-0.0295133,-0.330588,0.000473537,-3.90111,0.1507,0.293239,1,0,0,0.00257859,0.226466,2.21717,1.31928,1.2192,1248,1
-0.0240966,-0.389522,-0.000789284,-3.09657,-0.0294839,0.223049,1,0,0,0.00233567,0.163477,2.27891,1.3192,1.2192,1249,1
-0.0185307,-0.428429,-0.0023078,-1.92695,-0.146481,0.130839,1,0,0,0.00192648,0.116257,2.32522,1.31914,1.2192,1250,1
-0.013657,-0.451718,-0.00393446,-0.142035,-0.233299,0.0276698,1,0,0,0.00146239,0.0808792,2.35996,1.31911,1.2192,1251,1
-0.00959277,-0.462154,-0.00543435,2.94616,-0.316081,-0.085685,1,0,0,0.00104019,0.0544141,2.38601,1.31908,1.2192,1252,1
-0.00654375,-0.460366,-0.00647763,9.024,-0.403862,-0.197733,1,0,0,0.000697347,0.0347031,2.40556,1.31907,1.2192,1253,1
-0.00397186,-0.443979,-0.00658788,12.5871,0.547589,0.107928,1,0,0,0.000407718,0.0202598,2.42022,1.31906,1.2192,1254,1
-0.00197309,-0.40106,-0.00576832,18.0251,-1.96259,-0.058297,1,0,0,0.000167046,0.00891807,2.43122,1.31905,1.2192,1255,1
0,0,0,539.037,-5.41388,-1.06042,1,0,0,0,2.22045e-16,2.4384,1.32322,1.2192,1256,1
-0.0583645,-0.0237139,0.00175625,-1.26104,2.40757,-0.0104708,0,-1,0,0.0014632,0.138192,1.83079,1.35489,1.2192,1257,1
-0.0562466,-0.0271932,0.00171023,-1.30602,2.43007,-0.00466471,0,-1,0,0.00151602,0.139398,1.83906,1.35511,1.2192,1258,1
-0.053988,-0.0312749,0.0016757,-1.3589,2.42957,0.00310282,0,-1,0,0.00157113,0.141559,1.85001,1.35526,1.2192,1259,1
-0.0509981,-0.0374999,0.00164947,-1.48475,2.39885,0.0159936,0,-1,0,0.0016438,0.145645,1.86459,1.35535,1.2192,1260,1
-0.0472149,-0.0473387,0.00164281,-1.72387,2.3159,0.0375931,0,-1,0,0.00173939,0.153152,1.88404,1.35538,1.2192,1261,1
-0.0428674,-0.0630817,0.00167099,-2.13407,2.14735,0.0735053,-0.25,-0.75,0,0.00186176,0.166439,1.90999,1.35537,1.2192,1262,1
-0.0386294,-0.088005,0.00174298,-2.76056,1.85811,0.130283,-0.75,-0.25,0,0.00201033,0.188124,1.94463,1.35533,1.2192,1263,1
-0.0354749,-0.126347,0.00182509,-3.53295,1.43645,0.208511,-1,0,0,0.00218425,0.221606,1.99086,1.35527,1.2192,1264,1
-0.0337887,-0.182705,0.001782,-4.20393,0.924265,0.28736,-1,0,0,0.00238384,0.272144,2.05254,1.35518,1.2192,1265,1
-0.0320303,-0.256599,0.00137838,-4.41938,0.455748,0.322662,0,0,0,0.00255422,0.282471,2.13483,1.35507,1.2192,1266,1
-0.0283501,-0.332514,0.000495785,-4.02176,0.146636,0.294732,1,0,0,0.00256045,0.226507,2.21715,1.35497,1.2192,1267,1
-0.0232248,-0.391875,-0.000779337,-3.1907,-0.0309237,0.224318,1,0,0,0.00233303,0.163521,2.27889,1.35491,1.2192,1268,1
-0.0178462,-0.43123,-0.00232116,-2.01741,-0.146495,0.132062,1,0,0,0.00193374,0.11631,2.32521,1.35486,1.2192,1269,1
-0.013114,-0.454945,-0.0039921,-0.231981,-0.234566,0.0261333,1,0,0,0.00147426,0.0809486,2.35995,1.35483,1.2192,1270,1
-0.0091487,-0.465848,-0.00556135,2.82098,-0.315512,-0.0874835,1,0,0,0.00105182,0.0545115,2.386,1.3548,1.2192,1271,1
-0.00624023,-0.464636,-0.00669917,8.82215,-0.39946,-0.19761,1,0,0,0.000705704,0.0348511,2.40555,1.35479,1.2192,1272,1
-0.0037833,-0.448948,-0.00693391,12.5204,0.973551,0.10462,1,0,0,0.000413462,0.0205137,2.42022,1.35478,1.2192,1273,1
-0.00188584,-0.407402,-0.00624307,18.6205,-2.6492,-0.0618862,1,0,0,0.000171077,0.00908161,2.43122,1.35478,1.2192,1274,1
0,0,0,547.476,-7.61283,-1.05593,1,0,0,0,2.22045e-16,2.4384,1.35992,1.2192,1275,1
-0.0403393,-0.0310302,0.00162545,-1.32668,2.43588,-0.0290373,0,-1,0,0.00136868,0.182539,1.83066,1.39886,1.2192,1276,1
-0.0391656,-0.0346423,0.00161797,-1.41928,2.41706,-0.0188851,0,-1,0,0.00140902,0.183463,1.83892,1.39905,1.2192,1277,1
-0.0379684,-0.0387662,0.00161831,-1.52327,2.38374,-0.00700316,0,-1,0,0.00145345,0.185125,1.84989,1.39919,1.2192,1278,1
-0.0364445,-0.0448465,0.00163065,-1.70719,2.32221,0.0106535,0,-1,0,0.00151539,0.188284,1.86448,1.39927,1.2192,1279,1
-0.0345793,-0.0541559,0.0016648,-2.00745,2.21621,0.0373913,0,-1,0,0.00160198,0.194173,1.88395,1.39931,1.2192,1280,1
-0.0325309,-0.0688079,0.00173226,-2.47471,2.04143,0.0780364,0,-1,0,0.00172055,0.204782,1.90991,1.39931,1.2192,1281,1
-0.0307467,-0.0921157,0.00183412,-3.13888,1.76927,0.137845,-0.25,-0.75,0,0.0018752,0.223123,1.94456,1.39928,1.2192,1282,1
-0.029899,-0.128769,0.00192511,-3.90936,1.38034,0.21619,-0.75,-0.25,0,0.00206872,0.252789,1.9908,1.39923,1.2192,1283,1
-0.0300959,-0.184121,0.00186055,-4.52257,0.895158,0.292429,-1,0,0,0.0022998,0.298543,2.05249,1.39916,1.2192,1284,1
-0.0295753,-0.257978,0.00142157,-4.64204,0.44053,0.324669,0,0,0,0.00250383,0.294377,2.13478,1.39906,1.2192,1285,1
-0.0266287,-0.334382,0.000516717,-4.1677,0.139671,0.295552,1,0,0,0.00253722,0.226571,2.21712,1.39899,1.2192,1286,1
-0.0219656,-0.394339,-0.000771821,-3.30485,-0.03341,0.225291,1,0,0,0.00232937,0.163589,2.27887,1.39893,1.2192,1287,1
-0.0168827,-0.434268,-0.00234044,-2.12709,-0.146932,0.133224,1,0,0,0.00194288,0.116391,2.32519,1.39889,1.2192,1288,1
-0.0123613,-0.458507,-0.00406557,-0.358617,-0.233024,0.0274192,1,0,0,0.00148958,0.0810552,2.35993,1.39886,1.2192,1289,1
-0.00854491,-0.469967,-0.00572084,2.65011,-0.311716,-0.0863667,1,0,0,0.00106716,0.0546607,2.38599,1.39884,1.2192,1290,1
-0.00583,-0.469456,-0.0069751,8.56901,-0.394388,-0.197352,1,0,0,0.000716989,0.0350764,2.40554,1.39883,1.2192,1291,1
-0.00352735,-0.454652,-0.00735789,12.5027,1.59728,0.100206,1,0,0,0.000421379,0.0208924,2.42021,1.39882,1.2192,1292,1
-0.00175483,-0.414911,-0.00682939,19.6625,-3.4655,-0.0636826,1,0,0,0.00017661,0.00932365,2.43121,1.39882,1.2192,1293,1
0,0,0,558.08,-10.4596,-1.04359,1,0,0,0,2.22045e-16,2.4384,1.40516,1.2192,1294,1
-0.0227654,-0.0351351,0.00164203,-1.40568,1.98649,-0.0226521,0,-1,0,0.00122766,0.237303,1.83054,1.45311,1.2192,1295,1
0.642577,-0.0670987,-0.0115625,-5.06495,-28.2434,-0.484002,0.334698,-0.665528,1.69956e-07,0.0001679,0.00456141,2.43194,0.00563571,1.2192,1296,1
0.642991,-0.0671167,-0.0119932,-5.12567,-28.477,-0.510867,0.330823,-0.669427,7.58616e-08,0.000168318,0.00454245,2.43197,0.00560298,1.2192,1297,1
0.0466859,-0.00467354,-0.00569167,-6.59415,-287.878,-0.889328,0.00184306,-0.999998,-6.03012e-07,1.90784e-05,0.000181903,2.43068,0.000208471,1.2192,1298,1
0,0,0,-6.3222,-306.624,-0.755024,0.0018042,-0.999998,-2.42457e-08,5.09335e-06,2.22045e-16,2.43043,2.39529e-05,1.2192,1299,1
0.642521,-0.0670464,-0.0118099,-5.01714,-27.9541,-0.472106,0.341888,-0.658302,4.91751e-07,0.000167705,0.00457293,2.43196,0.00566466,1.2192,1300,1
0.629786,-0.130548,-0.0066443,-0.0594528,-9.07773,-0.0945973,0.717755,-0.280897,2.61011e-07,0.00029926,0.00656104,2.43139,0.0116524,1.2192,1301,1
0.629622,-0.131262,-0.00625237,-0.0443604,-9.14003,-0.0997769,0.71495,-0.283718,-5.86495e-08,0.000300787,0.00657481,2.43136,0.0116905,1.2192,1302,1
0.672018,-0.12913,-0.00711571,-0.45915,-1.85662,-0.00198568,0.999996,0.00262267,5.98929e-07,0.000273678,0.00339312,2.4352,0.0115959,1.2192,1303,1
0.671906,-0.129237,-0.00680099,-0.462294,-1.82815,0.0040918,0.999996,0.00262007,2.73503e-07,0.000274216,0.00341574,2.43518,0.011639,1.2192,1304,1
0.685273,-0.159633,-0.00887571,-0.0124659,-1.50489,-0.0325503,0.999997,0.00250411,2.11115e-06,0.000324889,9.34994e-05,2.43835,0.0135682,1.2192,1305,1
0.685613,-0.162592,-0.00670606,0.00490352,-1.30495,0.00394554,0.999997,0.00247952,1.23141e-07,0.000331987,2.22045e-16,2.43843,0.0139326,1.2192,1306,1
0.113905,-0.508895,-0.00313747,80.6543,9.81502,-0.412144,0.999999,0.000332975,-4.73507e-06,0.000158875,0.0153669,2.4316,0.084056,1.2192,1307,1
0.11445,-0.509714,-0.00329078,80.7212,9.90585,-0.455292,0.999999,0.000344413,-6.33022e-06,0.000158658,0.015363,2.43163,0.0839759,1.2192,1308,1
0.257348,-0.523246,-0.00229689,41.6818,10.2371,-0.175737,0.999999,0.00102509,-2.93266e-05,0.000255384,0.0168862,2.43155,0.069651,1.2192,1309,1
0.2584,-0.52254,-0.00211145,41.1012,10.1409,-0.130824,0.999999,0.00102378,-2.7891e-05,0.000256771,0.0169145,2.43152,0.0695709,1.2192,1310,1
0.113238,-0.508077,-0.00330966,81.2103,9.76053,-0.602265,0.999999,0.000313752,-3.41953e-06,0.000158014,0.0152776,2.43162,0.0841272,1.2192,1311,1
0.056149,-0.404577,-0.00378332,54.0508,-1.07752,-0.514074,0.999999,9.4813e-05,1.87277e-05,0.000181983,0.0126408,2.43126,0.0984509,1.2192,1312,1
0.0561465,-0.404208,-0.00362454,53.1547,-1.14098,-0.332015,0.999999,0.000111124,1.77473e-05,0.000183174,0.0127078,2.43123,0.0985398,1.2192,1313,1
0.0259172,-0.347033,-0.00432867,85.5106,-18.338,-1.27441,0.999999,-0.000690123,1.62771e-06,5.02983e-05,0.00341509,2.43518,0.0984516,1.2192,1314,1
0.0260551,-0.34778,-0.00419834,85.8301,-18.153,-0.998095,0.999999,-0.000684726,4.99169e-07,5.07628e-05,0.00343821,2.43516,0.0985449,1.2192,1315,1
0.00119868,-0.0218929,-0.00174329,651.256,-31.1777,-2.94857,1,-0.000454244,7.87697e-06,5.54486e-07,0.000104803,2.43831,0.104064,1.2192,1316,1
0,0,0,702.815,-31.1868,-1.15986,1,-0.000397232,1.33024e-07,0,2.22045e-16,2.43842,0.105048,1.2192,1317,1
0.518245,-0.402942,0.00104646,3.60489,5.79544,0.560204,1,-0.000431728,-3.33947e-06,0.00040191,0.00378759,2.4348,0.0460742,1.2192,1318,1
0.46645,-0.383812,0.00195221,4.8033,4.56992,0.0974235,1,-4.98449e-06,1.64795e-06,0.000422404,0.0126087,2.43089,0.0460722,1.2192,1319,1
0.391312,-0.537605,-0.000383144,16.5073,12.2338,2.76902,0.999999,0.000321852,-6.07829e-05,0.00025209,0.00327831,2.43495,0.0578238,1.2192,1320,1
0.370443,-0.490649,-0.00140689,17.9931,6.89586,-0.147882,0.999999,0.000538368,-2.76396e-05,0.000331815,0.0136242,2.43102,0.0578229,1.2192,1321,1
0.496301,-0.428386,-0.000246681,0.00396939,7.20118,1.4989,1,-0.000489243,-4.70124e-06,0.000375119,2.22045e-16,2.4384,0.0444827,1.2192,1322,1
0.40259,-0.528783,-0.000254135,-0.00154864,13.0776,4.28426,1,-4.76419e-05,-4.05146e-05,0.000256594,2.22045e-16,2.43841,0.0573122,1.2192,1323,1
0.370698,-0.491031,-0.00162032,18.1196,6.91471,-0.207721,0.999999,0.000544504,-2.91012e-05,0.000331224,0.0135407,2.43105,0.0578951,1.2192,1324,1
0.259913,-0.522581,-0.00230688,40.9799,10.1248,-0.190878,0.999999,0.00102509,-2.93266e-05,0.000256985,0.0167971,2.43154,0.0695132,1.2192,1325,1
0,0,0,-15.2872,-669.698,-0.617138,-0.00720598,-0.999928,-2.08094e-06,0,2.22045e-16,2.43585,3.57196e-05,1.2192,1326,1
0.697145,-0.063026,-0.0131107,-9.66991,-47.3061,-0.71544,0.336631,-0.67077,-2.00679e-08,0.000180905,0.00216565,2.43641,0.00250622,1.2192,1327,1
0.364385,-0.0322226,-0.00733858,-10.6734,-495.41,-0.184533,0.491127,-0.523561,-1.7081e-06,2.00093e-05,2.22045e-16,2.43835,-1.6851e-07,1.2192,1328,1
0.724129,-0.0544436,-0.0139693,-1.69895,-42.4107,-0.108062,0.999407,-0.0177458,3.4286e-07,0.000110948,2.22045e-16,2.43846,0.00232117,1.2192,1329,1
0.67341,-0.0796368,-0.0150738,-3.91861,-15.9761,-0.348445,0.750062,-0.247726,1.2909e-06,0.000191506,0.00292292,2.43601,0.00547801,1.2192,1330,1
0.701331,-0.0779447,-0.0114191,0.0445127,-7.74896,-0.0551168,0.999954,0.00257689,1.754e-06,0.000195344,2.22045e-16,2.43843,0.00474376,1.2192,1331,1
0.301592,-0.568192,-0.00165229,39.4353,16.3231,1.64741,0.999999,0.00108693,-6.62937e-05,0.000188558,0.00645026,2.4359,0.069581,1.2192,1332,1
0.15365,-0.588853,-0.00327263,121.859,15.9417,-0.359857,0.999998,0.00116546,-4.89536e-05,9.95848e-05,0.00992528,2.4362,0.0768185,1.2192,1333,1
0.287668,-0.602898,-0.00112975,-0.0586531,24.263,3.21074,0.999996,0.00259949,-3.49099e-05,0.000122989,2.22045e-16,2.43839,0.0712269,1.2192,1334,1
0.0955366,-0.321992,-0.0014523,623,10.2738,-0.679756,0.999997,-0.000120047,8.41549e-06,2.46335e-05,2.22045e-16,2.43838,0.0768203,1.2192,1335,1
0.0738205,-0.443024,-0.00523447,120.116,-7.17167,-1.88038,0.999999,-0.000544174,-1.90105e-05,6.50695e-05,0.00616719,2.43594,0.0840554,1.2192,1336,1
0,0,0,1095.04,-27.8162,-2.00545,0.999998,-0.00183972,4.89999e-06,0,2.22045e-16,2.43839,0.0825352,1.2192,1337,1
-0.050527,0.00236558,0.00161331,-0.468117,0.410064,-0.0796106,0,-1,0,0.0010016,0.180955,1.33679,1.39738,1.2192,1338,1
-0.048292,0.00587622,0.00106386,-0.629661,-0.153927,-0.066778,0,-1,0,0.000977267,0.18087,1.21951,1.39737,1.2192,1339,1
-0.0344701,0.00374757,0.000943034,-0.264156,0.809531,-0.0898828,0,-1,0,0.0011757,0.235917,1.33679,1.45179,1.2192,1340,1
-0.0332304,0.00819001,0.000318964,-0.432297,0.486639,-0.0759366,0,-1,0,0.00115154,0.235849,1.21951,1.45178,1.2192,1341,1
-0.0518168,-0.00087258,0.00199835,-0.385018,0.917701,-0.0879915,0,-1,0,0.00101368,0.18109,1.43388,1.3974,1.2192,1342,1
-0.0348466,-0.00035311,0.00141199,-0.183661,1.09928,-0.0973254,0,-1,0,0.00116925,0.236027,1.43388,1.45182,1.2192,1343,1
-0.052233,-0.00355667,0.00218559,-0.369952,1.32102,-0.0907556,0,-1,0,0.00102295,0.181089,1.51426,1.39744,1.2192,1344,1
-0.0343918,-0.00381377,0.00167475,-0.172045,1.3287,-0.0991066,0,-1,0,0.00114844,0.236036,1.51426,1.45185,1.2192,1345,1
-0.0520667,-0.00586042,0.00222916,-0.401429,1.64788,-0.0904889,0,-1,0,0.00103727,0.181082,1.58081,1.39749,1.2192,1346,1
-0.0333349,-0.00680377,0.0017857,-0.207395,1.51719,-0.0981322,0,-1,0,0.00112675,0.236044,1.58081,1.45191,1.2192,1347,1
-0.0454572,0.00930851,0.00045218,-0.881322,-0.672271,-0.0531066,0,-1,0,0.000937143,0.180974,1.11098,1.39737,1.2192,1348,1
-0.0311257,0.0126477,-0.0003415,-0.687783,0.18894,-0.0577013,0,-1,0,0.00109067,0.235929,1.11098,1.45178,1.2192,1349,1
-0.0514656,-0.00802452,0.00218012,-0.456932,1.90742,-0.0885864,0,-1,0,0.0010591,0.181113,1.63592,1.39757,1.2192,1350,1
-0.0504669,-0.01024,0.0020793,-0.529061,2.10782,-0.0850169,0,-1,0,0.0010889,0.181183,1.68156,1.39767,1.2192,1351,1
-0.0491012,-0.0126984,0.0019601,-0.617978,2.25548,-0.079607,0,-1,0,0.00112595,0.181293,1.71937,1.3978,1.2192,1352,1
-0.0474282,-0.0155649,0.00184666,-0.725908,2.35642,-0.0722362,0,-1,0,0.0011692,0.181442,1.7507,1.39797,1.2192,1353,1
-0.0319747,-0.0096283,0.00180623,-0.273401,1.66995,-0.0951646,0,-1,0,0.00110971,0.236084,1.63592,1.45198,1.2192,1354,1
-0.0304296,-0.0125078,0.00177717,-0.364971,1.78921,-0.0900854,0,-1,0,0.00110042,0.236158,1.68156,1.45208,1.2192,1355,1
-0.0288143,-0.015611,0.00172973,-0.483753,1.87713,-0.0827094,0,-1,0,0.0011005,0.236264,1.71935,1.45221,1.2192,1356,1
-0.0272348,-0.0190505,0.00168435,-0.63119,1.93661,-0.0730521,0,-1,0,0.00111073,0.236399,1.75066,1.45236,1.2192,1357,1
-0.0257843,-0.022851,0.00165197,-0.805238,1.97183,-0.0614714,0,-1,0,0.00113091,0.236561,1.7766,1.45253,1.2192,1358,1
-0.0148811,0.011881,-0.000636278,-0.313034,0.496017,-0.0533772,0,-1,0,0.00128324,0.303621,1.21951,1.51884,1.2192,1359,1
-0.0117038,0.0181617,-0.00130118,-0.525349,0.254969,-0.0279293,0,-1,0,0.00117372,0.303684,1.11097,1.51884,1.2192,1360,1
-0.0161965,0.0063257,4.29915e-05,-0.144979,0.671188,-0.0686779,0,-1,0,0.00133523,0.303677,1.33679,1.51885,1.2192,1361,1
-0.0422545,0.0125382,-0.000165467,-1.21179,-1.12394,-0.0390906,0,-1,0,0.000880436,0.181027,1.01971,1.39738,1.2192,1362,1
-0.0277796,0.0171165,-0.000963928,-1.01009,-0.112353,-0.0361188,0,-1,0,0.00099454,0.235973,1.0197,1.45179,1.2192,1363,1
-0.0206067,-0.0709451,0.00184546,-2.79687,1.76646,0.085961,0,-1,0,0.00154475,0.25487,1.90982,1.45352,1.2192,1364,1
-0.020828,-0.057104,0.00175907,-2.27003,1.8734,0.0455397,0,-1,0,0.00142791,0.246401,1.88385,1.45351,1.2192,1365,1
-0.0210078,-0.0931695,0.00195902,-3.51514,1.57984,0.14474,0,-1,0,0.00170811,0.269854,1.94448,1.4535,1.2192,1366,1
-0.0225232,-0.128845,0.00204389,-4.3115,1.27403,0.220946,-0.5,-0.5,0,0.00192598,0.295558,1.99072,1.45346,1.2192,1367,1
-0.024923,-0.183999,0.0019436,-4.88612,0.842736,0.294348,-0.5,0,0,0.00219555,0.327221,2.05242,1.45339,1.2192,1368,1
-0.0260161,-0.258528,0.00145883,-4.90497,0.41403,0.324304,0.5,0,0,0.00244046,0.302681,2.13473,1.45331,1.2192,1369,1
-0.0241098,-0.335853,0.00052943,-4.34137,0.127802,0.294904,1,0,0,0.00250716,0.226659,2.21708,1.45325,1.2192,1370,1
-0.020133,-0.396654,-0.000771777,-3.44191,-0.0379726,0.225501,1,0,0,0.00232402,0.163686,2.27884,1.45321,1.2192,1371,1
-0.0155029,-0.437328,-0.00237011,-2.25903,-0.148506,0.134062,1,0,0,0.0019543,0.116511,2.32516,1.45317,1.2192,1372,1
-0.0112923,-0.462211,-0.00416079,-0.510372,-0.231975,0.0287263,1,0,0,0.00150951,0.0812144,2.35991,1.45315,1.2192,1373,1
-0.00770745,-0.47433,-0.00592289,2.44236,-0.307655,-0.0849991,1,0,0,0.00108765,0.0548852,2.38597,1.45313,1.2192,1374,1
-0.00525464,-0.474663,-0.00732191,8.24719,-0.387866,-0.196987,1,0,0,0.000732475,0.0354145,2.40552,1.45312,1.2192,1375,1
-0.00317014,-0.460992,-0.00788152,12.531,2.47109,0.111198,1,0,0,0.00043225,0.0214474,2.4202,1.45312,1.2192,1376,1
-0.00156704,-0.423596,-0.0075634,21.1437,-4.27029,-0.105822,1,0,0,0.000184177,0.00967525,2.43121,1.45311,1.2192,1377,1
0,0,0,571.156,-13.7813,-1.13604,1,0,0,0,2.22045e-16,2.4384,1.46093,1.2192,1378,1
-0.0222473,-0.0385733,0.00165404,-1.53417,1.97976,-0.0119181,0,-1,0,0.00125834,0.238022,1.8388,1.45326,1.2192,1379,1
-0.0217823,-0.0425108,0.0016722,-1.68012,1.96442,0.000466743,0,-1,0,0.00129444,0.239314,1.84977,1.45338,1.2192,1380,1
-0.0212854,-0.0482974,0.00170434,-1.91387,1.93264,0.0185768,0,-1,0,0.00134801,0.241775,1.86437,1.45346,1.2192,1381,1
-0.0165252,0.00128982,0.000612467,-0.0690541,0.801857,-0.0750804,0,-1,0,0.00133636,0.303767,1.43388,1.51887,1.2192,1382,1
-0.0160605,-0.00308597,0.000999333,-0.0617721,0.897161,-0.075345,0,-1,0,0.00130557,0.303782,1.51426,1.51891,1.2192,1383,1
-0.0149326,-0.0068558,0.00122734,-0.0967212,0.971879,-0.0724901,0,-1,0,0.00126118,0.303798,1.58081,1.51897,1.2192,1384,1
-0.0135333,-0.0103241,0.00135847,-0.162089,1.03414,-0.0675658,0,-1,0,0.0012139,0.303842,1.63591,1.51904,1.2192,1385,1
-0.012078,-0.0137446,0.00143266,-0.25548,1.08677,-0.0611181,0,-1,0,0.00117015,0.303914,1.68154,1.51913,1.2192,1386,1
-0.0106989,-0.0172466,0.00147745,-0.378619,1.13184,-0.0532711,0,-1,0,0.00113487,0.304011,1.71933,1.51924,1.2192,1387,1
